DATE,VIX,SKEW,SPY,RUT
6/25/08,21.14,110.7,1321.97,708.210022
6/26/08,23.93,109.67,1283.15,711.880005
6/27/08,23.44,110.52,1278.38,697.869995
6/30/08,23.95,112,1280,697.849976
7/1/08,23.65,112.69,1284.91,686.77002
7/2/08,25.92,110.96,1261.52,691.48999
7/3/08,24.78,111.72,1262.9,672.76001
7/7/08,25.78,111.75,1252.31,665.719971
7/8/08,23.15,112.21,1273.7,659.099976
7/9/08,25.23,110.25,1244.69,682.97998
7/10/08,25.59,110.91,1253.39,663.179993
7/11/08,27.49,110.87,1239.49,666.859985
7/14/08,28.48,111.11,1228.3,677.22998
7/15/08,28.54,110.81,1214.91,661.76001
7/16/08,25.1,111.93,1245.36,663.52002
7/17/08,25.01,113.93,1260.32,687.76001
7/18/08,24.05,113.85,1260.68,696.950012
7/21/08,23.05,114.1,1260,694.710022
7/22/08,21.18,113.2,1277,695.48999
7/23/08,21.31,115.06,1282.19,716.539978
7/24/08,23.44,113.19,1252.54,720.460022
7/25/08,22.91,113.9,1257.76,704.72998
7/28/08,24.23,111.49,1234.37,710.330017
7/29/08,22.03,112.18,1263.2,696.98999
7/30/08,21.21,112.11,1284.26,716.5
7/31/08,22.94,110.66,1267.38,715.080017
8/1/08,22.57,111.38,1260.31,714.919983
8/4/08,23.49,111.2,1249.01,715.559998
8/5/08,21.14,109.69,1284.88,707.320007
8/6/08,20.23,113.22,1289.19,719.340027
8/7/08,21.15,111.97,1266.07,722.330017
8/8/08,20.66,113.33,1296.32,712.919983
8/11/08,20.12,111.55,1305.32,734.179993
8/12/08,21.17,111.26,1289.59,749.23999
8/13/08,21.55,111.76,1285.83,743.75
8/14/08,20.34,113.07,1292.93,744.76001
8/15/08,19.58,113.21,1298.2,759.26001
8/18/08,20.98,112.29,1278.6,753.349976
8/19/08,21.28,111.4,1266.69,738.880005
8/20/08,20.42,111.95,1274.54,730.75
8/21/08,19.82,111.9,1277.72,728.109985
8/22/08,18.81,111.8,1292.2,725.299988
8/25/08,20.97,110.34,1266.84,736.099976
8/26/08,20.49,110.8,1271.51,720.289978
8/27/08,19.76,110.51,1281.66,723.429993
8/28/08,19.43,111.21,1300.68,733.969971
8/29/08,20.65,110.58,1282.83,745.460022
9/2/08,21.99,110.38,1277.58,745.119995
9/3/08,21.43,110.5,1274.98,738.280029
9/4/08,24.03,110.48,1236.83,738.909973
9/5/08,23.06,109.46,1242.31,716.369995
9/8/08,22.64,109.1,1267.79,726.780029
9/9/08,25.47,108.57,1224.51,732.02002
9/10/08,24.52,109.49,1232.04,711.960022
9/11/08,24.39,110.5,1249.05,712.320007
9/12/08,25.66,110.15,1251.7,715.710022
9/15/08,31.7,110.74,1192.7,718.5
9/16/08,30.3,112.29,1213.6,685.590027
9/17/08,36.22,112.97,1156.39,704.390015
9/18/08,33.1,117.42,1206.51,679.039978
9/19/08,32.07,114.48,1255.08,743.73999
9/22/08,33.85,114.32,1207.09,751.659973
9/23/08,35.72,111.63,1188.22,720.5
9/24/08,35.19,111.58,1185.87,710.820007
9/25/08,32.82,112.53,1209.18,699.390015
9/26/08,34.74,110.56,1213.27,698.909973
9/29/08,46.72,111.33,1106.42,698.159973
9/30/08,39.39,111.43,1166.36,661.460022
10/1/08,39.81,112.14,1161.06,676.210022
10/2/08,45.26,112.24,1114.28,671.179993
10/3/08,45.14,114.17,1099.23,638.140015
10/6/08,52.05,112.09,1056.89,617.51001
10/7/08,53.68,110.2,996.23,596.590027
10/8/08,57.53,111.04,984.94,552.27002
10/9/08,63.92,109.58,909.92,550.690002
10/10/08,69.95,107.23,899.22,490.23999
10/13/08,54.99,109.73,1003.35,534.900024
10/14/08,55.13,113.55,998.01,578.780029
10/15/08,69.25,118.94,907.84,549.47998
10/16/08,67.61,113.18,946.43,504.75
10/17/08,70.33,118.81,940.55,526.72998
10/20/08,52.97,124.83,985.4,531.289978
10/21/08,53.11,120.38,955.05,541.950012
10/22/08,69.65,119.34,896.78,525.349976
10/23/08,67.8,120.69,908.11,503.100006
10/24/08,79.13,116.67,876.77,472.630005
10/27/08,80.06,116.94,848.92,468.109985
10/28/08,66.96,125.95,940.51,448.390015
10/29/08,69.96,120.15,930.09,483.420013
10/30/08,62.9,124.02,954.09,498.230011
10/31/08,59.89,122.19,968.75,512.070007
11/3/08,53.68,117.13,966.3,536.5
11/4/08,47.73,117.78,1005.75,543.630005
11/5/08,54.56,129.35,952.77,542.159973
11/6/08,63.68,122.15,904.88,514.460022
11/7/08,56.1,122.85,930.99,499.23999
11/10/08,59.98,126.27,919.21,511.709991
11/11/08,61.44,120.67,898.95,490.76001
11/12/08,66.46,121.11,852.3,478.709991
11/13/08,59.83,124.98,911.29,454.100006
11/14/08,66.31,118.59,873.29,485.75
11/17/08,69.15,113.4,850.75,457.350006
11/18/08,67.64,116.05,859.12,452.23999
11/19/08,74.26,115.86,806.58,446.26001
11/20/08,80.86,114.93,752.44,411.660004
11/21/08,72.67,118.88,800.03,389.579987
11/24/08,64.7,116.16,851.81,407.459991
11/25/08,60.9,114.1,857.39,438.779999
11/26/08,54.92,113.3,887.68,437.859985
11/28/08,55.28,113.12,896.24,467.73999
12/1/08,68.51,112.75,816.21,466.529999
12/2/08,62.98,112.2,848.81,420.76001
12/3/08,60.72,112.55,870.74,435.109985
12/4/08,63.64,111.77,845.22,451.98999
12/5/08,59.93,116.45,876.07,437.809998
12/8/08,58.49,120.77,909.7,465.450012
12/9/08,58.91,118.58,888.67,478.23999
12/10/08,55.73,119.51,899.24,468.950012
12/11/08,55.78,121.83,873.59,474.690002
12/12/08,54.28,116.24,879.73,448.700012
12/15/08,56.76,115.86,868.57,469.149994
12/16/08,52.37,119.25,913.18,456.369995
12/17/08,49.84,115.07,904.42,479.579987
12/18/08,47.34,116.55,885.28,486.640015
12/19/08,44.93,118.73,887.88,485.329987
12/22/08,44.56,115.16,871.63,486.929993
12/23/08,45.02,112.01,863.16,476.410004
12/24/08,44.21,112.31,868.15,468.48999
12/26/08,43.38,112.56,872.8,471.440002
12/29/08,43.9,113.77,869.42,476.119995
12/30/08,41.63,116.08,890.64,468.339996
12/31/08,40,116.5,903.25,482.959991
1/2/09,39.19,124.21,931.8,499.51001
1/5/09,39.08,116.12,927.45,505.559998
1/6/09,38.56,115.49,934.7,507.160004
1/7/09,43.39,118.21,906.65,510.320007
1/8/09,42.56,118.24,909.73,496.25
1/9/09,42.82,118.82,890.35,502.049988
1/12/09,45.84,118.36,870.26,481.029999
1/13/09,43.27,118.22,871.79,468.01001
1/14/09,49.14,119.99,842.62,469.440002
1/15/09,51,124.7,843.74,453.23999
1/16/09,46.11,126.05,850.12,462.809998
1/20/09,56.65,119.17,805.22,464.450012
1/21/09,46.42,120.58,840.24,435.769989
1/22/09,47.29,117.76,827.5,456.160004
1/23/09,47.27,121.31,831.95,437.820007
1/26/09,45.69,120.65,836.57,444.570007
1/27/09,42.25,119.68,845.71,451.209991
1/28/09,39.66,122.39,874.09,455.970001
1/29/09,42.63,119.92,845.14,469.440002
1/30/09,44.84,115.88,825.88,455.459991
2/2/09,45.52,123.95,825.44,441.209991
2/3/09,43.06,125.25,838.51,450.309998
2/4/09,43.85,127.68,832.23,453.029999
2/5/09,43.73,122.63,845.85,447.959991
2/6/09,43.37,122.27,868.6,454.98999
2/9/09,43.64,122.62,869.89,470.279999
2/10/09,46.67,118.94,827.16,466.23999
2/11/09,44.53,122.57,833.74,446.380005
2/12/09,41.25,114.51,835.19,444.730011
2/13/09,42.93,120.58,826.84,450.559998
2/17/09,48.66,118.1,789.17,448.350006
2/18/09,48.46,127.01,788.42,430.880005
2/19/09,47.08,119.41,778.94,423.179993
2/20/09,49.3,119.93,770.05,412.98999
2/23/09,52.62,116.63,743.33,413.390015
2/24/09,45.49,114.2,773.14,396.890015
2/25/09,44.67,114.97,764.9,411.070007
2/26/09,44.66,113.96,752.83,402.839996
2/27/09,46.35,114.25,735.09,389.910004
3/2/09,52.65,115.42,700.82,389.01001
3/3/09,50.93,113.77,696.33,370.480011
3/4/09,47.56,118.16,712.87,364.390015
3/5/09,50.17,113.73,682.55,367.420013
3/6/09,49.33,115.45,683.38,351.890015
3/9/09,49.68,113.11,676.53,348.850006
3/10/09,44.37,115.59,719.6,347.380005
3/11/09,43.61,112.71,721.36,368.059998
3/12/09,41.18,112.96,750.74,365.519989
3/13/09,42.36,113.94,756.55,391.299988
3/16/09,43.74,114.28,753.89,395.230011
3/17/09,40.8,118.32,778.12,386.350006
3/18/09,40.06,117.3,794.35,402.76001
3/19/09,43.68,116.53,784.04,419.609985
3/20/09,45.89,117.06,768.54,415.049988
3/23/09,43.23,117.95,822.92,405.709991
3/24/09,42.93,112.12,806.12,430.299988
3/25/09,42.25,114.22,813.88,418.420013
3/26/09,40.36,113.75,832.86,427.290009
3/27/09,41.04,111.09,815.94,440.549988
3/30/09,45.54,113.71,787.53,423.839996
3/31/09,44.14,112.87,797.87,419.029999
4/1/09,42.28,114.49,811.08,419.390015
4/2/09,42.04,111.9,834.38,434.320007
4/3/09,39.7,112.04,842.5,449.450012
4/6/09,40.93,114.39,835.48,453.079987
4/7/09,40.39,111.16,815.55,446.929993
4/8/09,38.85,111.49,825.16,433.059998
4/9/09,36.53,108.18,856.56,446.980011
4/13/09,37.81,110.39,858.73,464.790009
4/14/09,37.67,109.23,841.5,465.269989
4/15/09,36.17,108.62,852.06,451.519989
4/16/09,35.79,114.45,865.3,463.559998
4/17/09,33.94,111.75,869.6,474.369995
4/20/09,39.18,113.99,832.39,477.980011
4/21/09,37.14,114.63,850.08,450.380005
4/22/09,38.1,112.72,843.55,466.309998
4/23/09,37.15,113.4,851.92,471.829987
4/24/09,36.82,114.6,866.23,468.929993
4/27/09,38.32,114.12,857.51,474.380005
4/28/09,37.95,114.13,855.16,466.839996
4/29/09,36.08,114.6,873.64,476.140015
4/30/09,36.5,114.86,872.81,493.609985
5/1/09,35.3,115.21,877.52,488.089996
5/4/09,34.53,115.4,907.24,489.950012
5/5/09,33.36,113.65,903.8,504.820007
5/6/09,32.45,113.34,919.53,503.339996
5/7/09,33.44,112.7,907.39,505.329987
5/8/09,32.05,114.96,929.23,496.76001
5/11/09,32.87,113.99,909.24,507.149994
5/12/09,31.8,115.66,908.35,504.190002
5/13/09,33.65,116.32,883.92,490.519989
5/14/09,31.37,116.5,893.07,472.76001
5/15/09,33.12,119.06,882.88,480.959991
5/18/09,30.24,119.21,909.71,478.940002
5/19/09,28.8,117.92,908.13,494.75
5/20/09,29.03,113.96,903.47,494.619995
5/21/09,31.35,117.1,888.33,486.73999
5/22/09,32.63,118.81,887,482.690002
5/26/09,30.62,120.89,910.33,477.619995
5/27/09,32.36,120.04,893.06,498.779999
5/28/09,31.67,122.33,906.83,489.940002
5/29/09,28.92,122.99,919.14,493.070007
6/1/09,30.04,122.09,942.87,504.570007
6/2/09,29.63,120.94,944.74,521.330017
6/3/09,31.02,121.19,931.76,524.599976
6/4/09,30.18,119.37,942.46,524.119995
6/5/09,29.62,118.83,940.09,534.179993
6/8/09,29.77,119.44,939.14,528.419983
6/9/09,28.27,119.24,942.43,526.47998
6/10/09,28.46,121.61,939.15,528.820007
6/11/09,28.11,117.88,944.89,524.48999
6/12/09,28.15,120.98,946.21,524.27002
6/15/09,30.81,118.2,923.72,523.359985
6/16/09,32.68,125.05,911.97,514
6/17/09,31.54,123.17,910.71,503.690002
6/18/09,30.03,123.72,918.37,506.700012
6/19/09,27.99,123.78,921.23,513.450012
6/22/09,31.17,116.79,893.04,510.299988
6/23/09,30.58,116.01,895.1,494.720001
6/24/09,29.05,116.97,900.94,492.01001
6/25/09,26.36,115.51,920.26,493.519989
6/26/09,25.93,115.72,918.9,507.450012
6/29/09,25.35,117.16,927.23,512.330017
6/30/09,26.35,117.03,919.32,510.600006
7/1/09,26.22,116.68,923.33,510.279999
7/2/09,27.95,115.08,896.42,513.109985
7/6/09,29,118.41,898.72,495.649994
7/7/09,30.85,116.35,881.03,494.269989
7/8/09,31.3,114.25,879.56,485.75
7/9/09,29.78,115.2,882.68,481.809998
7/10/09,29.02,113.2,879.13,477.700012
7/13/09,26.31,113.3,901.05,481.980011
7/14/09,25.02,115.44,905.84,493.299988
7/15/09,25.89,115.75,932.68,500.869995
7/16/09,25.42,116.89,940.74,513.609985
7/17/09,24.34,116.43,940.38,522.419983
7/20/09,24.4,116.31,951.13,522.070007
7/21/09,23.87,116.79,954.58,528.940002
7/22/09,23.47,112.41,954.07,523.340027
7/23/09,23.43,112.07,976.29,528.650024
7/24/09,23.09,114.04,979.26,542.200012
7/27/09,24.28,114.05,982.18,548.460022
7/28/09,25.01,116.18,979.62,549.090027
7/29/09,25.61,116.74,975.15,549.23999
7/30/09,25.4,115.41,986.75,550.919983
7/31/09,25.92,108.94,987.48,555.47998
8/3/09,25.56,114.03,1002.63,559.309998
8/4/09,24.89,114.94,1005.65,562.599976
8/5/09,24.9,117.11,1002.72,570.719971
8/6/09,25.67,115.22,997.08,567.52002
8/7/09,24.76,113.77,1010.48,562.599976
8/10/09,24.99,117.02,1007.1,570.369995
8/11/09,25.99,117.61,994.35,570.200012
8/12/09,25.45,119.64,1005.81,562.169983
8/13/09,24.71,121.85,1012.73,572.669983
8/14/09,24.27,118.75,1004.09,574.559998
8/17/09,27.89,116.58,979.73,556.77002
8/18/09,26.18,118.11,989.67,550.219971
8/19/09,26.26,121.73,996.46,552.369995
8/20/09,25.09,121.53,1007.37,561.070007
8/21/09,25.01,122.9,1026.13,572.640015
8/24/09,25.14,121.16,1025.57,582.690002
8/25/09,24.92,119.05,1028,581.900024
8/26/09,24.95,118.71,1028.12,582.570007
8/27/09,24.68,117.71,1030.98,583.869995
8/28/09,24.76,117.67,1028.93,583.869995
8/31/09,26.01,120.14,1020.62,577.02002
9/1/09,29.15,118.26,998.04,570.23999
9/2/09,28.9,118.41,994.75,556.859985
9/3/09,27.1,119.38,1003.24,557.309998
9/4/09,25.26,119.73,1016.4,562.5
9/8/09,25.62,120.55,1025.39,573.01001
9/9/09,24.32,120.83,1033.37,576.5
9/10/09,23.55,121.26,1044.14,586.570007
9/11/09,24.15,120.23,1042.73,594.830017
9/14/09,23.86,121,1049.34,591.349976
9/15/09,23.42,118.46,1052.63,599.48999
9/16/09,23.69,113.62,1068.76,606.599976
9/17/09,23.65,118.95,1065.49,617.039978
9/18/09,23.92,117.02,1068.3,616.590027
9/21/09,24.06,119.14,1064.66,614.51001
9/22/09,23.08,118.16,1071.66,618.840027
9/23/09,23.49,117.44,1060.87,621.659973
9/24/09,24.95,116.65,1050.78,614.47998
9/25/09,25.61,118.01,1044.38,600.530029
9/28/09,24.88,119.1,1062.98,600.179993
9/29/09,25.19,119.84,1060.61,613.559998
9/30/09,25.61,120.86,1057.08,610.73999
10/1/09,28.27,117.81,1029.85,603.22998
10/2/09,28.68,118.55,1025.21,583.23999
10/5/09,26.84,118.5,1040.46,582.22998
10/6/09,25.7,117.82,1054.72,593.880005
10/7/09,24.68,117.65,1057.58,600.859985
10/8/09,24.18,119.92,1065.48,604.900024
10/9/09,23.12,120.87,1071.49,607.429993
10/12/09,23.01,119.55,1076.19,615.179993
10/13/09,22.99,120.77,1073.19,613.659973
10/14/09,22.86,121.31,1092.02,616.289978
10/15/09,21.72,120.03,1096.56,621.52002
10/16/09,21.43,119.05,1087.68,621.5
10/19/09,21.49,117.25,1097.91,618.109985
10/20/09,20.9,116.9,1091.06,623.280029
10/21/09,22.22,118.6,1081.4,612.280029
10/22/09,20.69,118.09,1092.91,604.77002
10/23/09,22.27,117.51,1079.6,614.72998
10/26/09,24.31,118.33,1066.95,601.76001
10/27/09,24.83,118.9,1063.41,594.429993
10/28/09,27.91,118.37,1042.63,585.429993
10/29/09,24.76,120.82,1066.11,570.26001
10/30/09,30.69,122.75,1036.19,578.02002
11/2/09,29.78,121.9,1042.88,563.75
11/3/09,28.81,118.53,1045.41,559.780029
11/4/09,27.72,119.75,1046.5,572.650024
11/5/09,25.43,119.83,1066.63,563.330017
11/6/09,24.19,120.14,1069.3,577.440002
11/9/09,23.15,114.4,1093.08,583.849976
11/10/09,22.84,119.65,1093.01,590.289978
11/11/09,23.04,119.21,1098.51,590.599976
11/12/09,24.24,118.38,1087.24,592.22998
11/13/09,23.36,120.72,1093.48,581.200012
11/16/09,22.89,114.53,1109.3,588.650024
11/17/09,22.41,119.32,1110.32,602.690002
11/18/09,21.63,114.75,1109.8,602.400024
11/19/09,22.63,119.35,1094.9,596.690002
11/20/09,22.19,120.59,1091.38,585.25
11/23/09,21.16,122.85,1106.24,589.47998
11/24/09,20.47,122.47,1105.65,594.840027
11/25/09,20.48,121.98,1110.63,593.659973
11/27/09,24.74,120.82,1091.49,585.130005
11/30/09,24.51,122.91,1095.63,576.940002
12/1/09,21.92,122.96,1108.86,582.98999
12/2/09,21.12,119,1109.24,589.48999
12/3/09,22.46,117.04,1099.92,597.73999
12/4/09,21.25,118.01,1105.98,590
12/7/09,22.1,117.17,1103.25,602.109985
12/8/09,23.69,117.89,1091.94,603.27002
12/9/09,22.66,118.75,1095.95,598
12/10/09,22.32,121.35,1102.35,599.609985
12/11/09,21.59,121.59,1106.41,597.150024
12/14/09,21.15,125.3,1114.11,602.570007
12/15/09,21.49,123.84,1107.93,609.75
12/16/09,20.54,117.13,1109.18,609.200012
12/17/09,22.51,121.83,1096.08,608.359985
12/18/09,21.68,122.29,1102.47,606.72998
12/21/09,20.49,124.33,1114.05,611.659973
12/22/09,19.54,127.89,1118.02,619.26001
12/23/09,19.71,127.15,1120.59,625.330017
12/24/09,19.47,128.16,1126.48,632.359985
12/28/09,19.93,125.79,1127.78,635.200012
12/29/09,20.01,125.71,1126.2,634.039978
12/30/09,19.96,125.65,1126.42,630.97998
12/31/09,21.68,123.23,1115.1,633.099976
1/4/10,20.04,123.84,1132.99,628.109985
1/5/10,19.35,122.99,1136.52,639.690002
1/6/10,19.16,121.63,1137.14,638.289978
1/7/10,19.06,120.17,1141.69,638.109985
1/8/10,18.13,120.15,1144.98,640.340027
1/11/10,17.55,119.1,1146.98,647.320007
1/12/10,18.25,120.66,1136.22,639.960022
1/13/10,17.85,125.89,1145.68,637.150024
1/14/10,17.63,125.06,1148.46,643.559998
1/15/10,17.91,124.32,1136.03,647.570007
1/19/10,17.58,124.28,1150.23,637.940002
1/20/10,18.68,124.1,1138.04,645.780029
1/21/10,22.27,121.99,1116.48,640.150024
1/22/10,27.31,122.88,1091.76,627.700012
1/25/10,25.41,122.54,1096.78,618.75
1/26/10,24.55,118.41,1092.17,616.429993
1/27/10,23.14,118.98,1097.5,610.289978
1/28/10,23.73,117.98,1084.53,619.650024
1/29/10,24.62,117.5,1073.87,610
2/1/10,22.59,119.22,1089.19,602.219971
2/2/10,21.48,120.46,1103.32,609.789978
2/3/10,21.6,119.95,1097.28,612.26001
2/4/10,26.08,116.02,1063.11,610.630005
2/5/10,26.11,118.75,1066.19,590.099976
2/8/10,26.51,117.68,1056.74,592.719971
2/9/10,26,120.43,1070.52,591.700012
2/10/10,25.4,118.51,1068.13,593.289978
2/11/10,23.96,120.13,1078.47,594.299988
2/12/10,22.73,113.71,1075.51,600.919983
2/16/10,22.25,120.89,1094.87,613.799988
2/17/10,21.72,119.63,1099.51,622.409973
2/18/10,20.63,122.56,1106.75,623.599976
2/19/10,20.02,118.53,1109.17,628.640015
2/22/10,19.94,121.33,1108.01,632.830017
2/23/10,21.37,120.82,1094.6,631.309998
2/24/10,20.27,120.61,1105.24,625.820007
2/25/10,20.1,121.28,1102.94,624.809998
2/26/10,19.5,120.13,1104.49,630.76001
3/1/10,19.26,120.8,1115.71,630.609985
3/2/10,19.06,120.28,1118.31,643.429993
3/3/10,18.83,119.03,1118.79,649.549988
3/4/10,18.72,120.75,1122.97,650.25
3/5/10,17.42,118.03,1138.7,654.869995
3/8/10,17.79,117.56,1138.5,665.960022
3/9/10,17.92,116.64,1140.45,665.26001
3/10/10,18.57,117.98,1145.61,670.090027
3/11/10,18.06,117.48,1150.24,671.669983
3/12/10,17.58,118.96,1149.99,678.900024
3/15/10,18,120.63,1150.51,675.349976
3/16/10,17.69,123.51,1159.46,674.640015
3/17/10,16.91,119.66,1166.21,680.359985
3/18/10,16.62,120.27,1165.83,682.070007
3/19/10,16.97,121.97,1159.9,682.400024
3/22/10,16.87,123.63,1165.81,669.880005
3/23/10,16.35,121.18,1174.17,683.130005
3/24/10,17.55,122.67,1167.72,688.119995
3/25/10,18.4,122.14,1165.73,687.119995
3/26/10,17.77,123.14,1166.59,679.080017
3/29/10,17.59,123.2,1173.22,680.640015
3/30/10,17.13,124.03,1173.27,682.900024
3/31/10,17.59,123.7,1169.43,681.369995
4/1/10,17.47,123.93,1178.1,681.570007
4/5/10,17.02,123.78,1187.44,686.22998
4/6/10,16.23,123.29,1189.44,694.960022
4/7/10,16.62,123.27,1182.45,700.210022
4/8/10,16.48,122.67,1186.44,697.409973
4/9/10,16.14,124.36,1194.37,700.890015
4/12/10,15.58,123.16,1196.48,703.72998
4/13/10,16.2,125.54,1197.3,704.039978
4/14/10,15.59,125.77,1210.65,709.909973
4/15/10,15.89,126.29,1211.67,722.109985
4/16/10,18.36,131.33,1192.13,723.570007
4/19/10,17.34,131.14,1197.52,714.349976
4/20/10,15.73,134.19,1207.17,713.429993
4/21/10,16.32,129.84,1205.94,721.539978
4/22/10,16.47,127.48,1208.67,721.130005
4/23/10,16.62,126.13,1217.28,734.47998
4/26/10,17.47,124.25,1212.05,741.580017
4/27/10,22.81,124.98,1183.71,736.130005
4/28/10,21.08,128.4,1191.36,723.969971
4/29/10,18.44,129.28,1206.78,725.859985
4/30/10,22.05,125.41,1186.69,738.27002
5/3/10,20.19,125.35,1202.26,719.299988
5/4/10,23.84,124.86,1173.6,726.359985
5/5/10,24.91,122.82,1165.87,703.289978
5/6/10,32.8,122.16,1128.15,695.700012
5/7/10,40.95,123.86,1110.88,671.080017
5/10/10,28.84,128.64,1159.73,668.25
5/11/10,28.32,127.09,1155.79,683.969971
5/12/10,25.52,124.26,1171.67,695.719971
5/13/10,26.68,126.2,1157.44,713.650024
5/14/10,31.24,128.47,1135.68,709.320007
5/17/10,30.84,128.87,1136.94,696.590027
5/18/10,33.55,123.88,1120.8,700.969971
5/19/10,35.32,126.33,1115.05,680.219971
5/20/10,45.79,123.36,1071.59,665.909973
5/21/10,40.1,125.56,1087.69,634.97998
5/24/10,38.32,125,1073.65,648.109985
5/25/10,34.61,123.28,1074.03,632.669983
5/26/10,35.02,121.48,1067.95,642.900024
5/27/10,29.68,125.73,1103.06,650.75
5/28/10,32.07,123.13,1089.41,668.830017
6/1/10,35.54,119.63,1070.71,657.539978
6/2/10,30.17,123.69,1098.38,644.080017
6/3/10,29.46,123.83,1102.83,661.150024
6/4/10,35.48,121.11,1064.88,658.599976
6/7/10,36.57,119.21,1050.47,636.01001
6/8/10,33.7,120.74,1062,620.330017
6/9/10,33.73,119.97,1055.69,619.97998
6/10/10,30.57,122.34,1086.84,624.190002
6/11/10,28.79,122.81,1091.6,634.179993
6/14/10,28.58,121.69,1089.63,653.849976
6/15/10,25.87,124.8,1115.23,655.609985
6/16/10,25.92,121.48,1114.61,663.849976
6/17/10,25.05,122.13,1116.04,668.909973
6/18/10,23.95,122.98,1117.51,667.349976
6/21/10,24.88,121.73,1113.2,673.119995
6/22/10,27.05,120.42,1095.31,661.799988
6/23/10,26.91,119.84,1092.04,645.289978
6/24/10,29.74,119.56,1073.69,641.609985
6/25/10,28.53,119.37,1076.76,635.200012
6/28/10,29,120.3,1074.57,644.159973
6/29/10,34.13,118.13,1041.24,635.960022
6/30/10,34.54,116.87,1030.71,616.340027
7/1/10,32.86,116.76,1027.37,609.77002
7/2/10,30.12,114.65,1022.58,604.929993
7/6/10,29.65,116.01,1028.06,605.059998
7/7/10,26.84,117.77,1060.27,592.109985
7/8/10,25.71,117.22,1070.25,615.630005
7/9/10,24.98,117.97,1077.96,619.349976
7/12/10,24.43,118.72,1078.75,627.640015
7/13/10,24.56,119.33,1095.34,626.719971
7/14/10,24.89,120.07,1095.17,640.320007
7/15/10,25.14,118.58,1096.48,640.299988
7/16/10,26.25,118.67,1064.88,631.359985
7/19/10,25.97,118.78,1071.25,612.26001
7/20/10,23.93,119.07,1083.48,606.76001
7/21/10,25.64,117.29,1069.59,627.530029
7/22/10,24.63,118.22,1093.67,618.460022
7/23/10,23.47,119.69,1102.66,632.799988
7/26/10,22.73,119.29,1115.01,652.400024
7/27/10,23.19,121.32,1113.84,668.47998
7/28/10,24.25,121.91,1106.13,660.210022
7/29/10,24.13,119.36,1101.53,654.539978
7/30/10,23.5,119.53,1101.6,643.440002
8/2/10,22.01,122.5,1125.86,657.419983
8/3/10,22.63,121.39,1120.46,659.309998
8/4/10,22.21,120.99,1127.24,657.840027
8/5/10,22.1,120.43,1125.81,658.76001
8/6/10,21.74,119.67,1121.64,648.880005
8/9/10,22.14,123.75,1127.79,654.289978
8/10/10,22.37,122.79,1121.06,654.840027
8/11/10,25.39,118.45,1089.47,639.200012
8/12/10,25.73,115.18,1083.61,613.840027
8/13/10,26.24,115.28,1079.25,615.469971
8/16/10,26.1,121.1,1079.38,606.710022
8/17/10,24.33,121.96,1092.54,620.150024
